product_id,event_time,category_baby_food_formula,category_baking_ingredients,category_candy_chocolate,category_chips_pretzels,category_cleaning_products,category_coffee,category_cookies_cakes,category_crackers,category_energy_granola_bars,category_frozen_meals,category_hair_care,category_ice_cream_ice,category_juice_nectars,category_packaged_cheese,category_refrigerated,category_soup_broth_bouillon,category_spices_seasonings,category_tea,category_vitamins_supplements,category_yogurt
P8674,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P8675,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P8676,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P8677,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P8678,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P8679,2024-07-04T22:34:32.449Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P8680,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
P8681,2024-07-04T22:34:32.450Z,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8682,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
P8683,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P8684,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P8685,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
P8686,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P8687,2024-07-04T22:34:32.450Z,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8688,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
P8689,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P8690,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P8691,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P8692,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P8693,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P8694,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P8695,2024-07-04T22:34:32.450Z,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8696,2024-07-04T22:34:32.450Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8697,2024-07-04T22:34:32.450Z,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8698,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P8699,2024-07-04T22:34:32.450Z,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8700,2024-07-04T22:34:32.450Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8701,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
P8702,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P8703,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P8704,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P8705,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
P8706,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P8707,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P8708,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P8709,2024-07-04T22:34:32.450Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8710,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
P8711,2024-07-04T22:34:32.450Z,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8712,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
P8713,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P8714,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P8715,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
P8716,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P8717,2024-07-04T22:34:32.450Z,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8718,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
P8719,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
P8720,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P8721,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P8722,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
P8723,2024-07-04T22:34:32.450Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8724,2024-07-04T22:34:32.450Z,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8725,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P8726,2024-07-04T22:34:32.450Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8727,2024-07-04T22:34:32.450Z,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8728,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P8729,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P8730,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P8731,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P8732,2024-07-04T22:34:32.450Z,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8733,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
P8734,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P8735,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P8736,2024-07-04T22:34:32.450Z,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8737,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P8738,2024-07-04T22:34:32.450Z,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8739,2024-07-04T22:34:32.450Z,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8740,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P8741,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P8742,2024-07-04T22:34:32.450Z,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8743,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P8744,2024-07-04T22:34:32.450Z,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8745,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P8746,2024-07-04T22:34:32.450Z,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P8747,2024-07-04T22:34:32.450Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
